fit_date,regime,hypothesis,weight
2025-09-01,bull,macro_equities,0.36008893770777983
2025-09-01,bull,cme,0.31909618865776296
2025-09-01,bull,crypto_derivatives,0.2967659279910432
2025-09-01,bull,classic_cycle,0.007611706244655765
2025-09-01,bull,etf_flows,0.016437239398758276
2025-09-01,neutral,macro_equities,0.17454136171205412
2025-09-01,neutral,cme,0.2729293267535623
2025-09-01,neutral,crypto_derivatives,0.15564197859673612
2025-09-01,neutral,classic_cycle,0.012290157667049415
2025-09-01,neutral,etf_flows,0.38459717527059806
2025-09-01,bear,macro_equities,0.1567992443409911
2025-09-01,bear,cme,0.6068886415005229
2025-09-01,bear,crypto_derivatives,0.05262625240360285
2025-09-01,bear,classic_cycle,0.18368586175488316
2025-09-01,bear,etf_flows,0.0
2025-10-01,bull,macro_equities,0.36339871484458675
2025-10-01,bull,cme,0.3223135011821122
2025-10-01,bull,crypto_derivatives,0.2903697475595383
2025-10-01,bull,classic_cycle,0.00767882643351648
2025-10-01,bull,etf_flows,0.01623920998024628
2025-10-01,neutral,macro_equities,0.17454136171205412
2025-10-01,neutral,cme,0.2729293267535623
2025-10-01,neutral,crypto_derivatives,0.15564197859673612
2025-10-01,neutral,classic_cycle,0.012290157667049415
2025-10-01,neutral,etf_flows,0.38459717527059806
2025-10-01,bear,macro_equities,0.1567992443409911
2025-10-01,bear,cme,0.6068886415005229
2025-10-01,bear,crypto_derivatives,0.05262625240360285
2025-10-01,bear,classic_cycle,0.18368586175488316
2025-10-01,bear,etf_flows,0.0
2025-11-01,bull,macro_equities,0.3993323152324466
2025-11-01,bull,cme,0.0975956245338637
2025-11-01,bull,crypto_derivatives,0.3273075966899883
2025-11-01,bull,classic_cycle,0.16592676776645246
2025-11-01,bull,etf_flows,0.009837695777248998
2025-11-01,neutral,macro_equities,0.17454136171205412
2025-11-01,neutral,cme,0.2729293267535623
2025-11-01,neutral,crypto_derivatives,0.15564197859673612
2025-11-01,neutral,classic_cycle,0.012290157667049415
2025-11-01,neutral,etf_flows,0.38459717527059806
2025-11-01,bear,macro_equities,0.1567992443409911
2025-11-01,bear,cme,0.6068886415005229
2025-11-01,bear,crypto_derivatives,0.05262625240360285
2025-11-01,bear,classic_cycle,0.18368586175488316
2025-11-01,bear,etf_flows,0.0
2025-12-01,bull,macro_equities,0.399045993523167
2025-12-01,bull,cme,0.06419272332310584
2025-12-01,bull,crypto_derivatives,0.33034851768615897
2025-12-01,bull,classic_cycle,0.19670752644039466
2025-12-01,bull,etf_flows,0.009705239027173669
2025-12-01,neutral,macro_equities,0.2311618813064107
2025-12-01,neutral,cme,0.27305625825268826
2025-12-01,neutral,crypto_derivatives,0.18897038111937942
2025-12-01,neutral,classic_cycle,0.014868046967317212
2025-12-01,neutral,etf_flows,0.2919434323542044
2025-12-01,bear,macro_equities,0.16582710432239184
2025-12-01,bear,cme,0.6016412089697758
2025-12-01,bear,crypto_derivatives,0.05714982125446871
2025-12-01,bear,classic_cycle,0.17538186545336362
2025-12-01,bear,etf_flows,0.0
2026-01-01,bull,macro_equities,0.399045993523167
2026-01-01,bull,cme,0.06419272332310584
2026-01-01,bull,crypto_derivatives,0.33034851768615897
2026-01-01,bull,classic_cycle,0.19670752644039466
2026-01-01,bull,etf_flows,0.009705239027173669
2026-01-01,neutral,macro_equities,0.2311618813064107
2026-01-01,neutral,cme,0.27305625825268826
2026-01-01,neutral,crypto_derivatives,0.18897038111937942
2026-01-01,neutral,classic_cycle,0.014868046967317212
2026-01-01,neutral,etf_flows,0.2919434323542044
2026-01-01,bear,macro_equities,0.1906664722181712
2026-01-01,bear,cme,0.582907977249526
2026-01-01,bear,crypto_derivatives,0.06819308735598661
2026-01-01,bear,classic_cycle,0.15823246317631617
2026-01-01,bear,etf_flows,0.0
2026-02-01,bull,macro_equities,0.399045993523167
2026-02-01,bull,cme,0.06419272332310584
2026-02-01,bull,crypto_derivatives,0.33034851768615897
2026-02-01,bull,classic_cycle,0.19670752644039466
2026-02-01,bull,etf_flows,0.009705239027173669
2026-02-01,neutral,macro_equities,0.2311618813064107
2026-02-01,neutral,cme,0.27305625825268826
2026-02-01,neutral,crypto_derivatives,0.18897038111937942
2026-02-01,neutral,classic_cycle,0.014868046967317212
2026-02-01,neutral,etf_flows,0.2919434323542044
2026-02-01,bear,macro_equities,0.08180914893684556
2026-02-01,bear,cme,0.5274170427527444
2026-02-01,bear,crypto_derivatives,0.02372000697527555
2026-02-01,bear,classic_cycle,0.1741616351110743
2026-02-01,bear,etf_flows,0.19289216622406022
2026-03-01,bull,macro_equities,0.399045993523167
2026-03-01,bull,cme,0.06419272332310584
2026-03-01,bull,crypto_derivatives,0.33034851768615897
2026-03-01,bull,classic_cycle,0.19670752644039466
2026-03-01,bull,etf_flows,0.009705239027173669
2026-03-01,neutral,macro_equities,0.2311618813064107
2026-03-01,neutral,cme,0.27305625825268826
2026-03-01,neutral,crypto_derivatives,0.18897038111937942
2026-03-01,neutral,classic_cycle,0.014868046967317212
2026-03-01,neutral,etf_flows,0.2919434323542044
2026-03-01,bear,macro_equities,0.11202126063567582
2026-03-01,bear,cme,0.6544229962203466
2026-03-01,bear,crypto_derivatives,0.03898234894350169
2026-03-01,bear,classic_cycle,0.1460172604393302
2026-03-01,bear,etf_flows,0.048556133761145724
2026-04-01,bull,macro_equities,0.399045993523167
2026-04-01,bull,cme,0.06419272332310584
2026-04-01,bull,crypto_derivatives,0.33034851768615897
2026-04-01,bull,classic_cycle,0.19670752644039466
2026-04-01,bull,etf_flows,0.009705239027173669
2026-04-01,neutral,macro_equities,0.2311618813064107
2026-04-01,neutral,cme,0.27305625825268826
2026-04-01,neutral,crypto_derivatives,0.18897038111937942
2026-04-01,neutral,classic_cycle,0.014868046967317212
2026-04-01,neutral,etf_flows,0.2919434323542044
2026-04-01,bear,macro_equities,0.11866795668949817
2026-04-01,bear,cme,0.6931337507360457
2026-04-01,bear,crypto_derivatives,0.03936918043653965
2026-04-01,bear,classic_cycle,0.1198288171192486
2026-04-01,bear,etf_flows,0.02900029501866784
